price_ratio,above_ceiling,below_ceiling,normalized_price,known_item,qty_flag,price_bucket,round_flag,label
1.0049576123966815,0.004957612396681392,0.0,3.6178474046280527e-05,1.0,0.05,0.0,0.0,0
1.6480747205688255,0.6480747205688256,0.0,5.933068994047772e-05,1.0,0.2,0.0,0.0,0
1.241131615176999,0.241131615176999,0.0,4.468073814637196e-05,1.0,0.15,0.0,0.0,0
9.764755475199424,8.764755475199424,0.0,0.00035153119710717924,1.0,0.05,0.0,0.0,1
8.879739931696859,7.87973993169686,0.0,0.0003196706375410869,1.0,0.15,0.0,0.0,1
1.259659058679198,0.25965905867919814,0.0,4.534772611245113e-05,1.0,0.05,0.0,0.0,0
1.3604289043670104,0.3604289043670103,0.0,4.8975440557212366e-05,1.0,0.1,0.0,0.0,0
0.8336482220246676,0.0,0.16635177797533238,3.0011335992888034e-05,1.0,0.15,0.0,0.0,0
7.691917422300363,6.691917422300363,0.0,0.00027690902720281307,1.0,0.1,0.0,0.0,1
2.78683242385434,1.7868324238543403,0.0,0.00010032596725875624,1.0,0.35,0.0,0.0,1
0.8865893930293973,0.0,0.11341060697060268,0.029859444167837073,1.0,0.2,1.0,0.0,0
1.099553413970498,0.09955341397049816,0.0,0.03703185942911241,1.0,0.2,1.0,0.0,0
1.0825344828131278,0.08253448281312777,0.0,0.03645867884666333,1.0,0.15,1.0,0.0,0
5.367460555086207,4.367460555086207,0.0,0.18077070403474835,1.0,0.15,2.0,0.0,1
2.71756547562981,1.71756547562981,0.0,0.09152488765373638,1.0,0.15,2.0,0.0,1
1.1564710291701388,0.15647102917013866,0.0,0.0016074947305464928,1.0,0.1,0.0,0.0,0
0.8415909518493734,0.0,0.15840904815062665,0.001169811423070629,1.0,0.1,0.0,0.0,0
0.9962773578186345,0.0,0.003722642181365566,0.0013848255273679019,1.0,0.05,0.0,0.0,0
6.263977338114724,5.263977338114724,0.0,0.008706928499979467,1.0,0.15,1.0,0.0,1
2.1885751141204057,1.1885751141204055,0.0,0.003042119408627364,1.0,0.35,0.0,0.0,1
0.5486057062199804,0.0,0.45139429378001966,0.0007625619316457727,1.0,0.05,0.0,0.0,0
0.5596980064581928,0.0,0.4403019935418072,0.000777980228976888,1.0,0.1,0.0,0.0,0
0.4363349118173299,0.0,0.56366508818267,0.0006065055274260886,1.0,0.15,0.0,0.0,0
2.4847613630053704,1.4847613630053706,0.0,0.003453818294577465,1.0,0.2,0.0,0.0,1
4.263749627101629,3.263749627101629,0.0,0.005926611981671264,1.0,0.35,1.0,0.0,1
27.27294857423241,26.27294857423241,0.0,0.03790939851818305,1.0,0.1,1.0,0.0,0
38.33472911891795,37.33472911891795,0.0,0.05328527347529595,1.0,0.1,2.0,0.0,0
36.97994747032958,35.97994747032958,0.0,0.051402126983758116,1.0,0.05,2.0,0.0,0
82.17504451779914,81.17504451779912,0.0,0.1142233118797408,1.0,0.2,2.0,0.0,1
229.5611272193908,228.5611272193908,0.0,0.3190899668349532,1.0,0.35,2.0,0.0,1
47.87230880879998,46.87230880879998,0.0,0.06654250924423197,1.0,0.15,2.0,0.0,0
48.12149546462192,47.12149546462192,0.0,0.06688887869582448,1.0,0.05,2.0,0.0,0
32.36579885499316,31.36579885499316,0.0,0.04498846040844049,1.0,0.1,1.0,0.0,0
77.4804808740424,76.48048087404239,0.0,0.10769786841491893,1.0,0.45,2.0,0.0,1
148.09308350302055,147.09308350302055,0.0,0.2058493860691986,1.0,0.3,2.0,0.0,1
2.7746116532995244,1.7746116532995246,0.0,0.003856710198086339,1.0,0.05,0.0,0.0,0
2.731741777085305,1.731741777085305,0.0,0.0037971210701485737,1.0,0.05,0.0,0.0,0
2.1280535630025925,1.1280535630025925,0.0,0.0029579944525736034,1.0,0.2,0.0,0.0,0
9.551751084547353,8.551751084547353,0.0,0.013276934007520821,1.0,0.3,1.0,0.0,1
9.132249594549663,8.132249594549663,0.0,0.01269382693642403,1.0,0.4,1.0,0.0,1
0.9579784910252848,0.0,0.04202150897471527,0.0013315901025251458,1.0,0.05,0.0,0.0,0
0.6310188909287888,0.0,0.3689811090712112,0.0008771162583910165,1.0,0.1,0.0,0.0,0
1.0909028514084689,0.09090285140846877,0.0,0.0015163549634577716,1.0,0.1,0.0,0.0,0
5.275596425298541,4.2755964252985414,0.0,0.007333079031164972,1.0,0.15,1.0,0.0,1
3.2495362032482253,2.2495362032482253,0.0,0.004516855322515033,1.0,0.05,0.0,0.0,1
0.12893015263457006,0.0,0.8710698473654299,0.00017921291216205237,1.0,0.15,0.0,0.0,0
0.10580714162124852,0.0,0.8941928583787515,0.00014707192685353544,1.0,0.1,0.0,0.0,0
0.09398119762787736,0.0,0.9060188023721226,0.00013063386470274954,1.0,0.15,0.0,0.0,0
0.36454623912799583,0.0,0.6354537608720042,0.0005067192723879142,1.0,0.05,0.0,0.0,1
0.5764337506566397,0.0,0.42356624934336035,0.0008012429134127291,1.0,0.1,0.0,0.0,1
1.0185607499902818,0.01856074999028176,0.0,0.009623361965908182,1.0,0.1,1.0,0.0,0
1.2913902724663604,0.29139027246636034,0.0,0.012201055294262173,1.0,0.2,1.0,0.0,0
1.0556180343276362,0.055618034327636276,0.0,0.009973479188327508,1.0,0.15,1.0,0.0,0
6.569717691972306,5.569717691972306,0.0,0.06207069275375435,1.0,0.05,2.0,0.0,1
6.3692980916711575,5.3692980916711575,0.0,0.0601771283701091,1.0,0.4,2.0,0.0,1
0.982180380667623,0.0,0.017819619332376937,0.001221832393550523,1.0,0.1,0.0,0.0,0
1.0801178264565368,0.08011782645653674,0.0,0.0013436665761119317,1.0,0.15,0.0,0.0,0
1.1898591239316305,0.18985912393163054,0.0,0.0014801847501709484,1.0,0.2,0.0,0.0,0
7.011814973535428,6.011814973535428,0.0,0.008722697827078072,1.0,0.3,1.0,0.0,1
6.174876840745291,5.174876840745291,0.0,0.007681546789887142,1.0,0.15,1.0,0.0,1
1.054535765912945,0.05453576591294503,0.0,0.000191925509396156,1.0,0.15,0.0,0.0,0
0.8321446285393289,0.0,0.16785537146067103,0.0001514503223941579,1.0,0.1,0.0,0.0,0
1.0072558349795686,0.007255834979568665,0.0,0.0001833205619662815,1.0,0.15,0.0,0.0,0
4.0919959237503765,3.0919959237503765,0.0,0.0007447432581225685,1.0,0.35,0.0,0.0,1
3.0461985740299484,2.0461985740299484,0.0,0.0005544081404734506,1.0,0.05,0.0,0.0,1
3.6922908805450527,2.6922908805450527,0.0,0.0006719969402591996,1.0,0.15,0.0,0.0,0
4.964940676710446,3.9649406767104463,0.0,0.0009036192031613013,1.0,0.05,0.0,0.0,0
4.348771836703708,3.3487718367037083,0.0,0.000791476474280075,1.0,0.05,0.0,0.0,0
10.54660575411852,9.54660575411852,0.0,0.0019194822472495708,1.0,0.35,0.0,0.0,1
20.648684041556166,19.648684041556166,0.0,0.0037580604955632225,1.0,0.15,0.0,0.0,1
0.8371300130783798,0.0,0.16286998692162022,0.0012138385189636508,1.0,0.2,0.0,0.0,0
1.1903333201207296,0.19033332012072962,0.0,0.0017259833141750579,1.0,0.05,0.0,0.0,0
1.0099815347626087,0.009981534762608612,0.0,0.0014644732254057826,1.0,0.05,0.0,0.0,0
3.4511137454027105,2.4511137454027105,0.0,0.00500411493083393,1.0,0.25,1.0,0.0,1
7.402508342979983,6.402508342979983,0.0,0.010733637097320975,1.0,0.35,1.0,0.0,1
1.5794236635759131,0.579423663575913,0.0,0.0022901643121850737,1.0,0.15,0.0,0.0,0
1.9584443168197139,0.958444316819714,0.0,0.002839744259388585,1.0,0.2,0.0,0.0,0
2.1648308313019795,1.1648308313019793,0.0,0.00313900470538787,1.0,0.2,0.0,0.0,0
7.73970249208863,6.73970249208863,0.0,0.011222568613528513,1.0,0.05,1.0,0.0,1
10.231242302073598,9.231242302073598,0.0,0.014835301338006718,1.0,0.05,1.0,0.0,1
0.7969772284567683,0.0,0.2030227715432317,0.21548032721231333,1.0,0.1,2.0,0.0,0
1.101392952828537,0.10139295282853712,0.0,0.2977858154421572,1.0,0.1,2.0,0.0,0
0.7055182309699778,0.0,0.29448176903002227,0.19075237514381482,1.0,0.1,2.0,0.0,0
7.640800654746671,6.64080065474667,0.0,1.0,1.0,0.45,3.0,0.0,1
2.030369503077312,1.030369503077312,0.0,0.548955063286019,1.0,0.1,3.0,0.0,1
0.7727349810620833,0.0,0.22726501893791673,0.20892590229971755,1.0,0.15,2.0,0.0,0
0.8505320276519954,0.0,0.14946797234800455,0.2299600453803253,1.0,0.05,2.0,0.0,0
0.627900523816417,0.0,0.372099476183583,0.16976672042529228,1.0,0.2,2.0,0.0,0
2.66848768980175,1.6684876898017502,0.0,0.7214843536670787,1.0,0.25,3.0,0.0,1
2.3952404506720133,1.3952404506720135,0.0,0.6476059511290936,1.0,0.4,3.0,0.0,1
1.0897797394283288,0.08977973942832884,0.0,0.34455239087583645,1.0,0.15,2.0,0.0,0
1.1325639545512776,0.13256395455127754,0.0,0.3580793478186138,1.0,0.2,2.0,0.0,0
1.040985162001283,0.04098516200128315,0.0,0.3291251557144597,1.0,0.2,2.0,0.0,0
5.05288446103256,4.05288446103256,0.0,1.0,1.0,0.3,3.0,0.0,1
3.591214206090353,2.591214206090353,0.0,1.0,1.0,0.3,3.0,0.0,1
0.04538718846278997,0.0,0.95461281153721,0.014349931214714918,1.0,0.15,1.0,0.0,0
0.043550040865541206,0.0,0.9564499591344588,0.013769085770335568,1.0,0.15,1.0,0.0,0
0.03386886169463242,0.0,0.9661311383053676,0.01070821639540685,1.0,0.05,1.0,0.0,0
0.1768412707874682,0.0,0.8231587292125319,0.05591137406106146,1.0,0.05,2.0,0.0,1
0.11181508984147241,0.0,0.8881849101585276,0.03535224150990881,1.0,0.15,1.0,0.0,1
1.04320251952551,0.04320251952550994,0.0,0.1321163830853082,1.0,0.2,2.0,0.0,0
1.0872833775443007,0.08728337754430066,0.0,0.13769900334909796,1.0,0.05,2.0,0.0,0
1.2967303064784046,0.2967303064784045,0.0,0.16422440966395754,1.0,0.1,2.0,0.0,0
7.723571462015524,6.723571462015523,0.0,0.978151707806956,1.0,0.25,3.0,0.0,1
7.300964133597553,6.300964133597554,0.0,0.9246306026994622,1.0,0.45,3.0,0.0,1
1.9165167746734773,0.9165167746734773,0.0,0.24271726692852252,1.0,0.05,2.0,0.0,0
1.4419506558366832,0.44195065583668336,0.0,0.18261584080843676,1.0,0.05,2.0,0.0,0
1.5722431482842287,0.5722431482842287,0.0,0.19911673351445616,1.0,0.2,2.0,0.0,0
10.72606758128322,9.726067581283218,0.0,1.0,1.0,0.25,3.0,0.0,1
4.73984461796522,3.73984461796522,0.0,0.6002776216422053,1.0,0.05,3.0,0.0,1
1.9194752120721443,0.9194752120721444,0.0,0.24309193823287673,1.0,0.2,2.0,0.0,0
1.9916240982338689,0.991624098233869,0.0,0.25222923392082836,1.0,0.1,2.0,0.0,0
2.7206419863819384,1.7206419863819389,0.0,0.3445557043653406,1.0,0.1,2.0,0.0,0
16.345294204358172,15.34529420435817,0.0,1.0,1.0,0.4,3.0,0.0,1
7.015686964044947,6.015686964044947,0.0,0.8885016755614723,1.0,0.3,3.0,0.0,1
0.9151880687776983,0.0,0.08481193122230171,0.0028434893296923084,1.0,0.15,0.0,0.0,0
1.010997791418242,0.010997791418241979,0.0,0.0031411701379364778,1.0,0.1,0.0,0.0,0
0.8935304585431603,0.0,0.10646954145683975,0.0027761991346935988,1.0,0.2,0.0,0.0,0
6.182094445971607,5.182094445971607,0.0,0.019207767443633783,1.0,0.3,1.0,0.0,1
4.156946907318531,3.156946907318531,0.0,0.012915634041038675,1.0,0.35,1.0,0.0,1
0.9518685138677658,0.0,0.048131486132234225,0.0017466787229473504,1.0,0.1,0.0,0.0,0
1.2202433911480624,0.22024339114806227,0.0,0.0022391466227566943,1.0,0.05,0.0,0.0,0
0.7489565082401441,0.0,0.25104349175985585,0.0013743351926206646,1.0,0.15,0.0,0.0,0
5.009097768123198,4.0090977681231985,0.0,0.00919169440450607,1.0,0.2,1.0,0.0,1
5.899783584666591,4.899783584666592,0.0,0.010826102877863196,1.0,0.15,1.0,0.0,1
0.9027970941109215,0.0,0.0972029058890785,0.002342758459217841,1.0,0.2,0.0,0.0,0
1.0473189373045353,0.04731893730453526,0.0,0.002717792642305269,1.0,0.2,0.0,0.0,0
1.0469680845977045,0.04696808459770454,0.0,0.002716882179531043,1.0,0.1,0.0,0.0,0
3.9689160048483916,2.9689160048483916,0.0,0.010299337032581577,1.0,0.3,1.0,0.0,1
5.5449995634140645,4.5449995634140645,0.0,0.014389273867059498,1.0,0.3,1.0,0.0,1
0.421635491556975,0.0,0.578364508443025,0.00109414410059035,1.0,0.1,0.0,0.0,0
0.5919507333107469,0.0,0.4080492666892531,0.0015361121529413881,1.0,0.1,0.0,0.0,0
0.5069884586825654,0.0,0.4930115413174347,0.001315635050281257,1.0,0.05,0.0,0.0,0
2.5459585565099037,1.5459585565099034,0.0,0.0066067624541432,1.0,0.25,1.0,0.0,1
1.7999438905433705,0.7999438905433705,0.0,0.004670854395960046,1.0,0.25,0.0,0.0,1
0.9743590969682372,0.0,0.025640903031762814,0.024260567155412138,1.0,0.1,1.0,0.0,0
0.7310090327011646,0.0,0.2689909672988354,0.018201393905226296,1.0,0.2,1.0,0.0,0
0.9468123430340072,0.0,0.053187656965992786,0.023574680529203747,1.0,0.15,1.0,0.0,0
5.824579408989239,4.824579408989239,0.0,0.14502620270442304,1.0,0.2,2.0,0.0,1
2.796472533457819,1.7964725334578189,0.0,0.06962936961056623,1.0,0.1,2.0,0.0,1
1.8750627720881747,0.8750627720881747,0.0,0.046687187962223466,1.0,0.1,1.0,0.0,0
1.3455863280717153,0.34558632807171524,0.0,0.03350375398265764,1.0,0.2,1.0,0.0,0
1.6015766690333426,0.6015766690333427,0.0,0.0398776574822612,1.0,0.2,1.0,0.0,0
12.003488878845921,11.003488878845921,0.0,0.2988748695943846,1.0,0.25,2.0,0.0,1
5.767541049691368,4.767541049691368,0.0,0.14360600459626538,1.0,0.35,2.0,0.0,1
0.08816948645759123,0.0,0.9118305135424087,0.002195332043307564,1.0,0.2,0.0,0.0,0
0.08709919405164067,0.0,0.9129008059483593,0.0021686828326918013,1.0,0.1,0.0,0.0,0
0.11508495018695884,0.0,0.8849150498130411,0.002865500174705088,1.0,0.15,0.0,0.0,0
0.32259702198230816,0.0,0.6774029780176918,0.008032343250337491,1.0,0.3,1.0,0.0,1
0.5792882557549965,0.0,0.4207117442450034,0.01442369828004366,1.0,0.4,1.0,0.0,1
0.18917349035851616,0.0,0.8108265096414838,0.004710230736436695,1.0,0.05,0.0,0.0,0
0.19099666706030827,0.0,0.8090033329396917,0.004755626013134616,1.0,0.15,0.0,0.0,0
0.16419056002112428,0.0,0.8358094399788757,0.004088180753965974,1.0,0.05,0.0,0.0,0
0.8508105645844909,0.0,0.1491894354155091,0.02118433224758924,1.0,0.35,1.0,0.0,1
0.3430501111826178,0.0,0.6569498888173823,0.008541604718336001,1.0,0.15,1.0,0.0,1
0.23521736950741667,0.0,0.7647826304925833,0.005856677283365168,1.0,0.05,1.0,0.0,0
0.18437721200656063,0.0,0.8156227879934395,0.004590808201751353,1.0,0.2,0.0,0.0,0
0.14821459657819983,0.0,0.8517854034218001,0.0036903952402005977,1.0,0.05,0.0,0.0,0
0.7880207972768329,0.0,0.21197920272316706,0.019620929831395864,1.0,0.2,1.0,0.0,1
0.6216976895968652,0.0,0.3783023104031348,0.015479650773272348,1.0,0.25,1.0,0.0,1
0.9840830624683394,0.0,0.01591693753166058,0.000637685824479484,1.0,0.05,0.0,0.0,0
0.9788042877637668,0.0,0.021195712236233143,0.0006342651784709209,1.0,0.05,0.0,0.0,0
0.9391028406384241,0.0,0.060897159361575866,0.0006085386407336989,1.0,0.1,0.0,0.0,0
7.694874389548315,6.694874389548316,0.0,0.004986278604427309,1.0,0.2,0.0,0.0,1
2.271824058632267,1.2718240586322669,0.0,0.0014721419899937091,1.0,0.15,0.0,0.0,1
1.0018817551480526,0.0018817551480525606,0.0,0.0008165336304456628,1.0,0.05,0.0,0.0,0
1.0236264690400376,0.023626469040037647,0.0,0.0008342555722676307,1.0,0.05,0.0,0.0,0
0.7977606562488577,0.0,0.2022393437511423,0.000650174934842819,1.0,0.2,0.0,0.0,0
7.663349627364543,6.663349627364543,0.0,0.006245629946302103,1.0,0.1,1.0,0.0,1
2.1590678632497307,1.1590678632497307,0.0,0.0017596403085485307,1.0,0.2,0.0,0.0,1
1.0452845067255274,0.04528450672552741,0.0,0.526080194105384,1.0,0.1,3.0,0.0,0
1.04402022500316,0.04402022500316011,0.0,0.5254438950216155,1.0,0.05,3.0,0.0,0
0.9749517342949099,0.0,0.025048265705090056,0.49068248340155096,1.0,0.15,2.0,0.0,0
6.923836854463732,5.923836854463732,0.0,1.0,1.0,0.15,3.0,0.0,1
6.922561062627608,5.922561062627609,0.0,1.0,1.0,0.4,3.0,0.0,1
1.2432103851736382,0.24321038517363827,0.0,0.002505068926124881,1.0,0.2,0.0,0.0,0
0.8643766763926801,0.0,0.13562332360731982,0.0017417190029312504,1.0,0.2,0.0,0.0,0
0.7604668008264559,0.0,0.23953319917354404,0.0015323406036653086,1.0,0.1,0.0,0.0,0
2.2337787938614015,1.2337787938614015,0.0,0.004501064269630724,1.0,0.1,0.0,0.0,1
6.098040640498141,5.098040640498141,0.0,0.012287551890603753,1.0,0.05,1.0,0.0,1
0.645207209965569,0.0,0.354792790034431,0.0013000925280806214,1.0,0.05,0.0,0.0,0
0.7121757056305753,0.0,0.2878242943694247,0.0014350340468456092,1.0,0.1,0.0,0.0,0
0.5336484207721037,0.0,0.46635157922789633,0.001075301567855789,1.0,0.15,0.0,0.0,0
2.178040676542648,1.1780406765426479,0.0,0.0043887519632334355,1.0,0.2,0.0,0.0,1
3.6332902327088314,2.6332902327088314,0.0,0.007321079818908295,1.0,0.1,1.0,0.0,1
1.0773657080679304,0.07736570806793039,0.0,0.0003964705805689984,1.0,0.05,0.0,0.0,0
0.7235117960053877,0.0,0.2764882039946122,0.00026625234092998273,1.0,0.05,0.0,0.0,0
1.1820885582309093,0.18208855823090925,0.0,0.0004350085894289746,1.0,0.05,0.0,0.0,0
5.2878312994885235,4.2878312994885235,0.0,0.0019459219182117768,1.0,0.25,0.0,0.0,1
6.50368850984515,5.50368850984515,0.0,0.002393357371623015,1.0,0.15,0.0,0.0,1
2.8523907665693686,1.8523907665693686,0.0,0.0010496798020975277,1.0,0.2,0.0,0.0,0
1.7115049520026404,0.7115049520026403,0.0,0.0006298338223369716,1.0,0.05,0.0,0.0,0
2.5693003986333034,1.5693003986333036,0.0,0.0009455025466970558,1.0,0.2,0.0,0.0,0
15.873340789898117,14.873340789898117,0.0,0.005841389410682508,1.0,0.25,1.0,0.0,1
7.562533477553791,6.562533477553791,0.0,0.002783012319739795,1.0,0.35,0.0,0.0,1
3.2170864055828,2.2170864055828,0.0,0.0011838877972544703,1.0,0.05,0.0,0.0,0
2.3570298926473283,1.3570298926473283,0.0,0.0008673870004942168,1.0,0.1,0.0,0.0,0
3.471565664630338,2.471565664630338,0.0,0.0012775361645839644,1.0,0.1,0.0,0.0,0
13.923284758905766,12.923284758905766,0.0,0.005123768791277322,1.0,0.45,1.0,0.0,1
10.961919121638578,9.961919121638578,0.0,0.004033986236762997,1.0,0.15,0.0,0.0,1
0.9335210072404977,0.0,0.06647899275950227,0.00027538869713594684,1.0,0.2,0.0,0.0,0
1.275124898129919,0.27512489812991897,0.0,0.0003761618449483261,1.0,0.15,0.0,0.0,0
0.75477200607168,0.0,0.24522799392831993,0.00022265774179114565,1.0,0.15,0.0,0.0,0
7.740805310758737,6.740805310758738,0.0,0.0022835375666738276,1.0,0.2,0.0,0.0,1
5.440627328739717,4.440627328739717,0.0,0.0016049850619782166,1.0,0.25,0.0,0.0,1
0.7550224883550887,0.0,0.24497751164491127,0.0011189433277422414,1.0,0.2,0.0,0.0,0
0.8971987272219496,0.0,0.1028012727780504,0.0013296485137429294,1.0,0.15,0.0,0.0,0
0.8276367370145373,0.0,0.17236326298546262,0.0012265576442555444,1.0,0.05,0.0,0.0,0
6.749474262355092,5.749474262355092,0.0,0.010002720856810247,1.0,0.45,1.0,0.0,1
2.6807876121046883,1.6807876121046885,0.0,0.003972927241139149,1.0,0.25,0.0,0.0,1
0.9966521828215489,0.0,0.003347817178451065,0.0004803863521199866,1.0,0.15,0.0,0.0,0
1.2975587452181974,0.2975587452181974,0.0,0.0006254233151951711,1.0,0.1,0.0,0.0,0
0.9649183008240261,0.0,0.03508169917597388,0.00046509062099718063,1.0,0.15,0.0,0.0,0
5.275494620989933,4.275494620989933,0.0,0.002542788407317148,1.0,0.1,0.0,0.0,1
7.81191166384481,6.81191166384481,0.0,0.0037653414219731983,1.0,0.45,0.0,0.0,1
0.24962295315180558,0.0,0.7503770468481945,0.00012031826341917029,1.0,0.2,0.0,0.0,0
0.26326267056306324,0.0,0.7367373294369367,0.0001268926072113965,1.0,0.1,0.0,0.0,0
0.16192586037671336,0.0,0.8380741396232867,7.804826470157584e-05,1.0,0.05,0.0,0.0,0
0.7196839928720394,0.0,0.28031600712796056,0.000346887684564323,1.0,0.45,0.0,0.0,1
1.4955200767576395,0.4955200767576396,0.0,0.0007208406769971823,1.0,0.1,0.0,0.0,1
0.10408759539793437,0.0,0.8959124046020657,5.017022098180437e-05,1.0,0.05,0.0,0.0,0
0.11675470645532368,0.0,0.8832452935446763,5.627576851146602e-05,1.0,0.2,0.0,0.0,0
0.12851802072488805,0.0,0.8714819792751121,6.194568598939604e-05,1.0,0.05,0.0,0.0,0
1.012250430275194,0.012250430275194037,0.0,0.00048790470739264354,1.0,0.05,0.0,0.0,1
1.068037195245459,0.06803719524545894,0.0,0.0005147939281083113,1.0,0.45,0.0,0.0,1
0.14885697208279752,0.0,0.8511430279172024,7.174906054390842e-05,1.0,0.2,0.0,0.0,0
0.13060454582917297,0.0,0.8693954541708271,6.295139108966136e-05,1.0,0.15,0.0,0.0,0
0.1395269981513193,0.0,0.8604730018486806,6.72520131089359e-05,1.0,0.2,0.0,0.0,0
0.7548318130543744,0.0,0.24516818694562556,0.0003638289338922085,1.0,0.15,0.0,0.0,1
0.37628334601848495,0.0,0.623716653981515,0.00018136857278090975,1.0,0.15,0.0,0.0,1
0.18741532418741,0.0,0.8125846758125901,9.033418625833163e-05,1.0,0.1,0.0,0.0,0
0.21578177765731626,0.0,0.7842182223426838,0.00010400681683082644,1.0,0.1,0.0,0.0,0
0.25171356338987244,0.0,0.7482864366101275,0.00012132593755391852,1.0,0.2,0.0,0.0,0
0.594910151349043,0.0,0.40508984865095704,0.00028674669295023874,1.0,0.45,0.0,0.0,1
1.4218228502405343,0.42182285024053423,0.0,0.0006853186138159375,1.0,0.15,0.0,0.0,1
1.0500212590582958,0.05002125905829583,0.0,0.004625343646151793,1.0,0.1,0.0,0.0,0
0.9401337357232149,0.0,0.05986626427678511,0.004141289105860761,1.0,0.2,0.0,0.0,0
0.8714272517691164,0.0,0.12857274823088363,0.0038386370440429574,1.0,0.2,0.0,0.0,0
5.170220727783255,4.170220727783255,0.0,0.022774822305885234,1.0,0.25,1.0,0.0,1
7.779335236643668,6.779335236643668,0.0,0.03426797171741536,1.0,0.25,1.0,0.0,1
0.7260404699789036,0.0,0.2739595300210964,8.639881592748952e-05,1.0,0.05,0.0,0.0,0
1.2957788776715802,0.2957788776715801,0.0,0.000154197686442918,1.0,0.05,0.0,0.0,0
0.8517941007935447,0.0,0.14820589920645538,0.00010136349799443181,1.0,0.15,0.0,0.0,0
7.815815213714593,6.815815213714593,0.0,0.0009300820104320366,1.0,0.1,0.0,0.0,1
